id,asin
1873,1572521783
1874,1572521597
1875,1572523026
1876,1572521279
1877,1572522224
1878,1572523018
1879,1572521872
1880,1572522747
1881,1572522550
1882,1572523549
1883,1572523743
1884,1572522380
1885,1572523328
1886,157252250X
1887,1572523220
1888,1572523573
1889,1572522607
1890,1572522828
1891,157252331X
1892,1572524197
1893,1572523808
1894,1572524537
1895,1572522712
1896,1572523255
1897,1572524634
1898,1572524529
1899,1572525401
1900,1572525509
1901,1572524731
1902,1572522291
1903,1572522674
1904,1572525835
1905,1572526521
1906,1572525843
1907,1572524421
1908,1572524324
1909,1572524359
1910,1572524162
1911,1572521767
1912,1572526564
1913,1572527048
1914,1572522402
1915,1572522445
1916,1572527242
1917,1572521384
1918,1572526327
1919,157252765X
1920,1572522283
1921,1572524413
1922,1572524316
1923,1572528338
1924,1572524561
1925,1572527021
1926,1572522232
1927,1572525525
1928,1572528060
1929,1572528222
1930,1572525959
1931,1572870559
1932,1572870508
1933,1573300497
1934,1573300470
1935,1573301280
1936,1573301264
1937,1573300861
1938,1573301256
1939,1573300357
1940,1573301043
1941,1573305588
1942,1573301469
1943,1573300985
1944,1573301299
1945,1573301159
1946,1573306746
1947,1573301507
1948,1573306924
1949,1573307386
1950,1573305766
1951,1573305723
1952,1573309818
1953,1573306932
1954,1573306983
1955,1573307335
1956,1573309869
1957,157330977X
1958,1573306789
1959,1573309982
1960,1573307211
1961,1573309966
1962,1573307327
1963,1573309877
1964,1573309885
1965,1573303585
1966,1573410993
1967,157330736X
1968,1573410497
1969,1573411205
1970,1573470589
1971,1573472093
1972,157347181X
1973,157347049X
1974,1573471070
1975,157347228X
1976,1573480339
1977,157347116X
1978,1573470767
1979,1573470821
1980,1573470988
1981,1573471194
1982,1573471917
1983,1573472263
1984,1573472077
1985,1573622869
1986,1573623474
1987,1573623946
1988,1573623008
1989,157362408X
1990,1573623903
1991,1573624160
1992,1573624977
1993,1573624101
1994,157362389X
1995,1573626481
1996,1573628042
1997,1573624802
1998,1573628174
1999,157362828X
2000,1573624292
2001,1573624365
2002,1573624071
2003,1573626163
2004,157362554X
2005,1573624128
2006,1573628166
2007,157362893X
2008,1573626171
2009,1573628484
2010,1573625868
2011,1573627089
2012,157362957X
2013,1573628646
2014,1573628298
2015,157362943X
2016,157362375X
2017,1573629774
2018,1573626910
2019,1573674206
2020,1573673935
2021,1573674095
2022,1573674001
2023,1573677094
2024,1573677965
2025,1573679232
2026,1573676446
2027,1573756407
2028,1573756334
2029,1573880485
2030,1573850284
2031,1574071270
2032,157437107X
2033,1574481290
2034,1574661493
2035,1574660039
2036,157486999X
2037,1574922823
2038,1574922807
2039,1574924486
2040,1574924451
2041,1574922777
2042,1574920855
2043,157492432X
2044,1574925784
2045,157492463X
2046,1574928228
2047,1574927329
2048,1574922815
2049,1574927035
2050,1574924656
2051,1574928295
2052,1574927728
2053,1574927302
2054,1575233452
2055,157523453X
2056,1575235471
2057,1575236516
2058,1575238241
2059,1575233460
2060,1575235846
2061,1575236265
2062,157523243X
2063,1575231271
2064,1575239701
2065,1575239558
2066,1575238896
2067,1575234335
2068,1575238438
2069,1575233622
2070,157523730X
2071,1575239248
2072,1575236311
2073,1575236419
2074,1575238489
2075,1575237555
2076,1575238497
2077,1575238314
2078,1575237466
2079,1575232162
2080,1575238616
2081,1575608863
2082,157560860X
2083,1575620529
2084,157562849X
2085,157562088X
2086,1575672219
2087,1575670283
2088,1575672820
2089,1575672650
2090,1575672545
2091,1575672642
2092,1575672863
2093,157567260X
2094,1576180549
2095,1576227294
2096,1576181006
2097,1576180158
2098,1576180433
2099,1576735966
2100,1576839214
2101,1577133196
2102,1577132866
2103,1577138368
2104,1577138112
2105,1577133102
2106,1577344839
2107,1577420586
2108,157742154X
2109,1577420705
2110,1577422988
2111,157742249X
2112,1577421485
2113,157742333X
2114,1577423232
2115,1577420799
2116,1577423658
2117,1577422473
2118,1577422821
2119,1577420772
2120,1577421531
2121,157778166X
2122,1577821955
2123,1578004721
2124,1578002095
2125,1578002230
2126,1578004306
2127,1578071356
2128,1578071860
2129,1578071984
2130,1578071372
2131,1578138477
2132,1578071461
2133,1578071976
2134,1578210992
2135,1578212189
2136,1578213312
2137,1578213940
2138,1578212308
2139,1578213959
2140,1578215102
2141,1578215129
2142,1578214696
2143,1578213231
2144,1578216095
2145,1578214769
2146,1578213924
2147,1578214750
2148,1578212685
2149,1578215978
2150,1578213398
2151,1578215579
2152,1578214866
2153,1578216117
2154,1578482305
2155,1578482062
2156,1578482895
2157,1578482917
2158,157848300X
2159,1578482984
2160,1578482739
2161,1578482909
2162,1578398029
2163,1578482224
2164,1578482216
2165,1578482135
2166,1578483050
2167,1578554799
2168,1578732042
2169,1578751756
2170,1578750865
2171,1578750768
2172,1578900018
2173,1578900026
2174,1580022340
2175,1580023045
2176,1580022510
2177,1580022103
2178,1580022006
2179,1580025013
2180,1580022642
2181,1580022766
2182,1580023177
2183,1580021883
2184,1580024343
2185,1580023258
2186,1580193870
2187,1580193242
2188,1580196381
2189,1580193382
2190,1580959288
2191,1581334559
2192,1581334893
2193,1581333722
2194,1581333188
2195,1581807457
2196,1581806299
2197,1581991274
2198,1581991088
2199,1582295867
2200,1582703841
2201,1582704708
2202,1582704147
2203,1582705585
2204,1582705674
2205,1583219536
2206,1583500278
2207,1583500561
2208,1583500251
2209,1583700331
2210,1584351012
2211,1584400099
2212,1584380675
2213,1584480408
2214,1584481730
2215,1584481358
2216,1584680105
2217,158468061X
2218,1584804831
2219,1584961279
2220,1584961066
2221,1585383112
2222,1585870579
2223,1586134035
2224,1586171941
2225,1586174576
2226,1586557521
2227,1586558315
2228,1586551043
2229,1586640054
2230,1586683950
2231,1586683799
2232,1587270781
2233,1587270811
2234,1589500113
2235,1589500199
2236,1589500857
2237,1589850998
2238,1589972767
2239,1589973429
2240,1589973623
2241,1589974948
2242,1589975286
2243,1589975278
2244,1590125568
2245,1590128168
2246,1590126432
2247,1590125576
2248,1590383672
2249,1590384555
2250,1590385292
2251,1590385950
2252,1590523784
2253,1590525515
2254,1590527003
2255,1591128625
2256,1591259886
2257,1591793084
2258,1591796946
2259,1592180418
2260,1592800874
2261,1592802486
2262,1592801536
2263,1592804225
2264,1593121148
2265,1593496729
2266,1593497741
2267,1593497849
2268,1593495889
2269,1593571720
2270,1593650205
2271,159365054X
2272,1593701012
2273,1593702280
2274,159385367X
2275,1593858264
2276,1593854226
2277,1594444536
2278,1595890068
2279,1595890076
2280,1596141808
2281,1596369523
2282,1596682493
2283,1596682450
2284,1596681861
2285,159668206X
2286,1596683015
2287,1596682744
2288,1596681969
2289,1596684100
2290,1596683945
2291,1596684410
2292,1596684437
2293,1596684119
2294,1596682299
2295,1596685794
2296,1596685913
2297,1596684720
2298,1596683848
2299,1596684674
2300,1596686537
2301,159668593X
2302,1596686502
2303,1596686987
2304,159668335X
2305,159668691X
2306,1596686308
2307,1596687169
2308,1596686812
2309,1596686936
2310,1596686685
2311,1596686790
2312,1596686766
2313,1596686847
2314,159668688X
2315,1596686758
2316,1596688300
2317,1596687215
2318,1596688564
2319,1596688645
2320,1596687274
2321,1596686901
2322,1596688211
2323,1596688750
2324,1596688661
2325,1596982004
2326,1596982012
2327,159698774X
2328,1597510823
2329,1597733172
2330,1597990035
2331,1598030507
2332,1598030302
2333,1598030957
2334,1598031538
2335,159803202X
2336,1598032259
2337,1598032569
2338,1598031910
2339,1598033166
2340,1598033948
2341,1598034200
2342,1598032909
2343,1598034839
2344,1598033263
2345,1598034936
2346,1598034367
2347,1598035517
2348,1598034545
2349,159803670X
2350,1598034243
2351,1598037315
2352,1598035738
2353,1598037145
2354,1598036378
2355,1598037560
2356,159803832X
2357,1598037994
2358,1598038745
2359,1598038532
2360,1598036823
2361,1598039229
2362,1598039016
2363,1598038990
2364,1598036939
2365,159811185X
2366,1598113968
2367,1598288717
2368,1598567063
2369,1598569937
2370,1598800388
2371,1598802313
2372,1598870637
2373,1599876183
2374,1600590802
2375,1600591000
2376,160059414X
2377,1600595278
2378,1600613586
2379,1600614760
2380,1600616682
2381,1600618138
2382,1600630197
2383,1600853447
2384,160085415X
2385,1600853773
2386,1600857833
2387,1600980708
2388,1601400748
2389,1601405901
2390,160140591X
2391,160142390X
2392,1601550022
2393,1602743541
2394,1602743630
2395,1603350462
2396,1603584803
2397,1603620494
2398,1603994858
2399,1603993266
2400,1603998276
2401,1603993428
2402,1603996796
2403,1604027789
2404,1603994068
2405,1604120045
2406,1604631538
2407,1604860103
2408,160486303X
2409,1604865229
2410,1604900172
2411,1605290572
2412,160529053X
2413,1605296295
2414,160529893X
2415,1605298921
2416,1606161679
2417,1606240285
2418,1606610244
2419,1606610023
2420,1606732439
2421,1607025035
2422,1607025639
2423,1607084910
2424,1607130084
2425,1607130114
2426,1607811324
2427,1607813602
2428,1608260100
2429,1608310949
2430,1608618897
2431,1608834476
2432,1608998975
2433,1609000277
2434,1609616685
2435,1609618726
2436,1611778212
2437,1611800277
2438,1612387292
2439,1612387306
2440,1612387276
2441,1612563600
2442,1612563686
2443,1612563619
2444,1612610757
2445,1612561918
2446,1612562140
2447,1612613802
2448,1612615260
2449,1612616542
2450,1612617603
2451,1613643365
2452,1614448019
2453,1615774785
2454,161577405X
2455,161616655X
2456,1617320307
2457,1618900196
2458,161946120X
2459,1620220296
2460,1620330369
2461,1620333341
2462,1620331241
2463,1620334992
2464,1620335557
2465,1620336235
2466,162033710X
2467,1620330601
2468,1620336421
2469,1620337029
2470,1620336197
2471,1620337649
2472,1620337460
2473,1620337142
2474,1620339927
2475,1621640213
2476,1623363764
2477,1627003746
2478,1627004122
2479,1627003479
2480,1627590676
2481,162759082X
2482,1627590803
2483,1628624329
2484,1628907673
2485,162890769X
2486,1629630934
2487,1629970123
2488,162997028X
2489,1629970549
2490,1629970484
2491,1629970700
2492,1629971103
2493,1629971049
2494,1629971073
2495,1629970972
2496,1629971219
2497,1629971227
2498,1629971235
2499,1629970344
2500,1629971030
2501,1629971901
2502,1629971804
2503,1629971146
2504,1629972037
2505,162997224X
2506,1629971278
2507,1629971111
2508,1629971294
2509,1629972363
2510,1629972290
2511,1629971510
2512,1629972894
2513,1629971340
2514,1629973106
2515,1629974226
2516,1629974021
2517,1629974781
2518,1629973734
2519,1629973939
2520,1629973238
2521,1629973300
2522,1629973114
2523,1629971928
2524,1629975109
2525,162997353X
2526,1629974064
2527,1629974331
2528,1629972975
2529,163250216X
2530,1632502658
2531,1632501074
2532,1632502453
2533,1632502445
2534,1632503751
2535,1632502550
2536,1632503646
2537,1632504731
2538,1632505576
2539,1632505886
2540,1632505584
2541,1632502593
2542,1632503050
2543,1632503743
2544,1632506084
2545,1632531860
2546,1632505142
2547,1633159221
2548,1633420922
2549,1681410176
2550,1683390792
2551,1783891084
2552,1843108496
2553,1844497895
2554,1845900235
2555,1847970109
2556,1857093216
2557,1857093372
2558,1862093105
2559,1877684740
2560,1878019058
2561,1878089021
2562,1878346881
2563,1878859609
2564,1878963449
2565,1878963287
2566,1878993232
2567,1880133032
2568,1880317753
2569,1880336499
2570,1880336391
2571,1880336413
2572,1880665069
2573,1880957191
2574,1881133125
2575,1882084187
2576,1882383532
2577,1883272386
2578,1883272602
2579,1883272505
2580,1883272432
2581,1883551641
2582,188386903X
2583,1884137857
2584,1884263011
2585,188426302X
2586,1885192355
2587,1885239092
2588,1885477465
2589,1885538715
2590,1885955006
2591,1886554412
2592,1886568170
2593,1886554439
2594,1886675805
2595,1886653518
2596,1886653534
2597,1886969752
2598,1887692908
2599,1887838279
2600,188804716X
2601,1888147687
2602,1888236086
2603,1888522003
2604,1888522127
2605,1888522038
2606,1888568070
2607,188854032X
2608,1888568275
2609,1888568003
2610,1888568631
2611,1888617098
2612,1888908092
2613,1888949147
2614,1888949473
2615,1888949678
2616,1889071153
2617,1889127272
2618,188916514X
2619,1889165085
2620,1889679143
2621,1889659053
2622,1890082090
2623,1890228605
2624,1890228249
2625,1890434213
2626,1890946915
2627,1891252135
2628,1892036029
2629,1892198479
2630,1892198290
2631,1892309165
2632,1892472201
2633,1892562146
2634,189373725X
2635,1893792285
2636,1893907104
2637,189390752X
2638,1893907503
2639,1893907139
2640,1894300742
2641,1894605764
2642,1894703022
2643,1896223168
2644,1896306071
2645,1896306292
2646,1896306217
2647,1896306918
2648,1896306993
2649,189685334X
2650,1896980082
2651,1897020600
2652,1897020937
2653,1897020716
2654,1897020589
2655,189713682X
2656,189713696X
2657,1897136307
2658,1897136005
2659,1897127286
2660,1897387032
2661,1901006271
2662,1900979160
2663,1905095317
2664,1906347697
2665,1906347212
2666,1906435863
2667,1908079142
2668,1921198036
2669,1921643269
2670,1921643382
2671,1921643617
2672,1921643005
2673,1921643307
2674,1921643870
2675,1921643633
2676,1921643781
2677,1921643323
2678,1921643625
2679,1926713966
2680,1926713338
2681,1927431115
2682,1928586112
2683,192862426X
2684,1928624383
2685,1928624308
2686,1928706266
2687,1928828353
2688,1928828159
2689,1928951023
2690,192908269X
2691,1929082479
2692,1929214243
2693,1929241615
2694,1929314027
2695,1929314019
2696,1929430108
2697,1929473303
2698,1929488033
2699,1929512228
2700,1929499019
2701,1929588208
2702,1929732058
2703,1929732279
2704,1929732171
2705,1929732228
2706,1929795211
2707,1929795203
2708,1929795386
2709,1929851006
2710,1929851014
2711,1929860005
2712,1929854315
2713,1929931999
2714,1929944020
2715,1929944055
2716,192995400X
2717,1929944039
2718,1929944233
2719,1930004362
2720,1930004508
2721,1930004346
2722,1930004540
2723,1930034555
2724,1930034814
2725,1930215118
2726,1930222092
2727,1930238126
2728,1930345100
2729,193034502X
2730,1930395000
2731,193042955X
2732,1930429924
2733,1930429495
2734,1930443587
2735,1930545215
2736,1930612001
2737,1930612400
2738,1930612230
2739,1930693028
2740,1930887345
2741,1930920156
2742,1930924275
2743,1930946007
2744,1930983050
2745,1931011095
2746,1931046239
2747,1931046514
2748,1931282242
2749,193136303X
2750,1931363153
2751,1931363064
2752,1931363099
2753,1931363021
2754,1931363048
2755,1931385157
2756,1931877491
2757,1931966222
2758,1932068392
2759,1932068430
2760,1932068414
2761,1932082395
2762,1932113010
2763,1932113169
2764,1932113053
2765,1932113126
2766,1932113185
2767,1932113134
2768,1932113150
2769,1932131086
2770,1932113096
2771,1932134670
2772,1932142592
2773,1932131043
2774,1932225285
2775,1932267018
2776,1932307664
2777,1932307656
2778,1932363017
2779,193241696X
2780,1932452400
2781,193251628X
2782,1932529128
2783,1932529950
2784,1932529632
2785,1932537112
2786,1932556303
2787,1932630600
2788,1932630996
2789,1932645446
2790,1932680152
2791,1932740163
2792,1932771816
2793,1932778764
2794,1932778284
2795,1932778624
2796,1932773053
2797,1932843051
2798,193286900X
2799,1932869808
2800,1932869050
2801,1932907211
2802,1932907831
2803,193290798X
2804,1932916075
2805,193292776X
2806,1932976507
2807,1932978992
2808,1932978801
2809,193297878X
2810,1932978844
2811,1932978976
2812,1932978933
2813,193297833X
2814,1933026057
2815,1933057696
2816,1933107413
2817,1933107537
2818,193310757X
2819,1933106727
2820,1933185082
2821,1933185805
2822,1933207566
2823,1933207531
2824,1933224096
2825,1933224053
2826,1933233168
2827,1933233044
2828,1933233036
2829,193323301X
2830,1933233222
2831,1933233141
2832,1933233028
2833,1933233125
2834,1933233001
2835,1933269995
2836,1933278234
2837,1933297743
2838,1933297840
2839,1933297735
2840,1933316322
2841,1933328894
2842,1933424338
2843,193342463X
2844,1933431431
2845,1933424206
2846,1933446080
2847,1933424478
2848,1933502223
2849,1933541024
2850,1933591056
2851,1933591005
2852,1933615273
2853,1933615087
2854,1933632623
2855,1933818239
2856,1933863528
2857,1933863633
2858,1933863455
2859,1933863498
2860,193387712X
2861,1933877111
2862,193387709X
2863,1933919841
2864,1933938153
2865,1933964448
2866,1934032662
2867,1934068853
2868,1934146641
2869,1934206075
2870,1934259225
2871,193431207X
2872,1934347329
2873,1934347051
2874,1934347388
2875,1934347574
2876,1934347795
2877,1934347299
2878,1934347191
2879,1934347841
2880,1934347884
2881,1934347981
